name,id_kecamatan,kabupaten_kota_id
Jagakarsa,317409,Kota Adm. Jakarta Selatan
Pesanggrahan,317410,Kota Adm. Jakarta Selatan
Matraman,317501,Kota Adm. Jakarta Timur
Pulogadung,317502,Kota Adm. Jakarta Timur
Jatinegara,317503,Kota Adm. Jakarta Timur
Kramatjati,317504,Kota Adm. Jakarta Timur
Pasar Rebo,317505,Kota Adm. Jakarta Timur
Cakung,317506,Kota Adm. Jakarta Timur
Duren Sawit,317507,Kota Adm. Jakarta Timur
Makasar,317508,Kota Adm. Jakarta Timur
Ciracas,317509,Kota Adm. Jakarta Timur
Cipayung,317510,Kota Adm. Jakarta Timur
Cibinong,320101,Kab. Bogor
Gunung Putri,320102,Kab. Bogor
Citeureup,320103,Kab. Bogor
Sukaraja,320104,Kab. Bogor
Babakan Madang,320105,Kab. Bogor
Jonggol,320106,Kab. Bogor
Cileungsi,320107,Kab. Bogor
Cariu,320108,Kab. Bogor
Sukamakmur,320109,Kab. Bogor
Parung,320110,Kab. Bogor
Gunung Sindur,320111,Kab. Bogor
Kemang,320112,Kab. Bogor
Bojong Gede,320113,Kab. Bogor
Leuwiliang,320114,Kab. Bogor
Ciampea,320115,Kab. Bogor
Cibungbulang,320116,Kab. Bogor
Pamijahan,320117,Kab. Bogor
Rumpin,320118,Kab. Bogor
Jasinga,320119,Kab. Bogor
Parung Panjang,320120,Kab. Bogor
Nanggung,320121,Kab. Bogor
Cigudeg,320122,Kab. Bogor
Tenjo,320123,Kab. Bogor
Ciawi,320124,Kab. Bogor
Cisarua,320125,Kab. Bogor
Megamendung,320126,Kab. Bogor
Caringin,320127,Kab. Bogor
Cijeruk,320128,Kab. Bogor
Ciomas,320129,Kab. Bogor
Dramaga,320130,Kab. Bogor
Tamansari,320131,Kab. Bogor
Klapanunggal,320132,Kab. Bogor
Ciseeng,320133,Kab. Bogor
Ranca Bungur,320134,Kab. Bogor
Sukajaya,320135,Kab. Bogor
Tanjungsari,320136,Kab. Bogor
Tajurhalang,320137,Kab. Bogor
Cigombong,320138,Kab. Bogor
Leuwisadeng,320139,Kab. Bogor
Tenjolaya,320140,Kab. Bogor
Palabuhanratu,320201,Kab. Sukabumi
Simpenan,320202,Kab. Sukabumi
Cikakak,320203,Kab. Sukabumi
Bantargadung,320204,Kab. Sukabumi
Cisolok,320205,Kab. Sukabumi
Cikidang,320206,Kab. Sukabumi
Lengkong,320207,Kab. Sukabumi
Jampangtengah,320208,Kab. Sukabumi
Warungkiara,320209,Kab. Sukabumi
Cikembar,320210,Kab. Sukabumi
Cibadak,320211,Kab. Sukabumi
Nagrak,320212,Kab. Sukabumi
Parungkuda,320213,Kab. Sukabumi
Bojonggenteng,320214,Kab. Sukabumi
Parakansalak,320215,Kab. Sukabumi
Cicurug,320216,Kab. Sukabumi
Cidahu,320217,Kab. Sukabumi
Kalapanunggal,320218,Kab. Sukabumi
Kabandungan,320219,Kab. Sukabumi
Waluran,320220,Kab. Sukabumi
Jampangkulon,320221,Kab. Sukabumi
Ciemas,320222,Kab. Sukabumi
Kalibunder,320223,Kab. Sukabumi
Surade,320224,Kab. Sukabumi
Cibitung,320225,Kab. Sukabumi
Ciracap,320226,Kab. Sukabumi
Gunungguruh,320227,Kab. Sukabumi
Cicantayan,320228,Kab. Sukabumi
Cisaat,320229,Kab. Sukabumi
Kadudampit,320230,Kab. Sukabumi
Caringin,320231,Kab. Sukabumi
Sukabumi,320232,Kab. Sukabumi
Sukaraja,320233,Kab. Sukabumi
Kebonpedes,320234,Kab. Sukabumi
Cireunghas,320235,Kab. Sukabumi
Sukalarang,320236,Kab. Sukabumi
Pabuaran,320237,Kab. Sukabumi
Purabaya,320238,Kab. Sukabumi
Nyalindung,320239,Kab. Sukabumi
Gegerbitung,320240,Kab. Sukabumi
Sagaranten,320241,Kab. Sukabumi
Curugkembar,320242,Kab. Sukabumi
Cidolog,320243,Kab. Sukabumi
Cidadap,320244,Kab. Sukabumi
Tegalbuleud,320245,Kab. Sukabumi
Cimanggu,320246,Kab. Sukabumi
Ciambar,320247,Kab. Sukabumi
Cianjur,320301,Kab. Cianjur
Warungkondang,320302,Kab. Cianjur
Cibeber,320303,Kab. Cianjur
Cilaku,320304,Kab. Cianjur
Ciranjang,320305,Kab. Cianjur
Bojongpicung,320306,Kab. Cianjur
Karangtengah,320307,Kab. Cianjur
Mande,320308,Kab. Cianjur
Sukaluyu,320309,Kab. Cianjur
Pacet,320310,Kab. Cianjur
Cugenang,320311,Kab. Cianjur
Cikalongkulon,320312,Kab. Cianjur
Sukaresmi,320313,Kab. Cianjur
Sukanagara,320314,Kab. Cianjur
Campaka,320315,Kab. Cianjur
Takokak,320316,Kab. Cianjur
Kadupandak,320317,Kab. Cianjur
Pagelaran,320318,Kab. Cianjur
Tanggeung,320319,Kab. Cianjur
Cibinong,320320,Kab. Cianjur
Sindangbarang,320321,Kab. Cianjur
Agrabinta,320322,Kab. Cianjur
Cidaun,320323,Kab. Cianjur
Naringgul,320324,Kab. Cianjur
Campakamulya,320325,Kab. Cianjur
Cikadu,320326,Kab. Cianjur
Gekbrong,320327,Kab. Cianjur
Cipanas,320328,Kab. Cianjur
Cijati,320329,Kab. Cianjur
Leles,320330,Kab. Cianjur
Haurwangi,320331,Kab. Cianjur
Pasirkuda,320332,Kab. Cianjur
Cileunyi,320405,Kab. Bandung
Cimenyan,320406,Kab. Bandung
Cilengkrang,320407,Kab. Bandung
Bojongsoang,320408,Kab. Bandung
Margahayu,320409,Kab. Bandung
Margaasih,320410,Kab. Bandung
Katapang,320411,Kab. Bandung
Dayeuhkolot,320412,Kab. Bandung
Banjaran,320413,Kab. Bandung
Pameungpeuk,320414,Kab. Bandung
Pangalengan,320415,Kab. Bandung
Arjasari,320416,Kab. Bandung
Cimaung,320417,Kab. Bandung
Cicalengka,320425,Kab. Bandung
Nagreg,320426,Kab. Bandung
Cikancung,320427,Kab. Bandung
Rancaekek,320428,Kab. Bandung
Ciparay,320429,Kab. Bandung
Pacet,320430,Kab. Bandung
Kertasari,320431,Kab. Bandung
Baleendah,320432,Kab. Bandung
Majalaya,320433,Kab. Bandung
Solokanjeruk,320434,Kab. Bandung
Paseh,320435,Kab. Bandung
Ibun,320436,Kab. Bandung
Soreang,320437,Kab. Bandung
Pasirjambu,320438,Kab. Bandung
Ciwidey,320439,Kab. Bandung
Rancabali,320440,Kab. Bandung
Cangkuang,320444,Kab. Bandung
Kutawaringin,320446,Kab. Bandung
Garut Kota,320501,Kab. Garut
Karangpawitan,320502,Kab. Garut
Wanaraja,320503,Kab. Garut
Tarogong Kaler,320504,Kab. Garut
Tarogong Kidul,320505,Kab. Garut
Banyuresmi,320506,Kab. Garut
Samarang,320507,Kab. Garut
Pasirwangi,320508,Kab. Garut
Leles,320509,Kab. Garut
Kadungora,320510,Kab. Garut
Leuwigoong,320511,Kab. Garut
Cibatu,320512,Kab. Garut
Kersamanah,320513,Kab. Garut
Malangbong,320514,Kab. Garut
Sukawening,320515,Kab. Garut
Karangtengah,320516,Kab. Garut
Bayongbong,320517,Kab. Garut
Cigedug,320518,Kab. Garut
Cilawu,320519,Kab. Garut
Cisurupan,320520,Kab. Garut
Sukaresmi,320521,Kab. Garut
Cikajang,320522,Kab. Garut
Banjarwangi,320523,Kab. Garut
Singajaya,320524,Kab. Garut
Cihurip,320525,Kab. Garut
Peundeuy,320526,Kab. Garut
Pameungpeuk,320527,Kab. Garut
Cisompet,320528,Kab. Garut
Cibalong,320529,Kab. Garut
Cikelet,320530,Kab. Garut
Bungbulang,320531,Kab. Garut
Mekarmukti,320532,Kab. Garut
Pakenjeng,320533,Kab. Garut
Pamulihan,320534,Kab. Garut
Cisewu,320535,Kab. Garut
Caringin,320536,Kab. Garut
Talegong,320537,Kab. Garut
Limbangan,320538,Kab. Garut
Selaawi,320539,Kab. Garut
Cibiuk,320540,Kab. Garut
Pangatikan,320541,Kab. Garut
Sucinaraja,320542,Kab. Garut
Cipatujah,320601,Kab. Tasikmalaya
Karangnunggal,320602,Kab. Tasikmalaya
Cikalong,320603,Kab. Tasikmalaya
Pancatengah,320604,Kab. Tasikmalaya
Cikatomas,320605,Kab. Tasikmalaya
Cibalong,320606,Kab. Tasikmalaya
Parungponteng,320607,Kab. Tasikmalaya
Bantarkalong,320608,Kab. Tasikmalaya
Bojongasih,320609,Kab. Tasikmalaya
Culamega,320610,Kab. Tasikmalaya
Bojonggambir,320611,Kab. Tasikmalaya
Sodonghilir,320612,Kab. Tasikmalaya
Taraju,320613,Kab. Tasikmalaya
Salawu,320614,Kab. Tasikmalaya
Puspahiang,320615,Kab. Tasikmalaya
Tanjungjaya,320616,Kab. Tasikmalaya
Sukaraja,320617,Kab. Tasikmalaya
Salopa,320618,Kab. Tasikmalaya
Jatiwaras,320619,Kab. Tasikmalaya
Cineam,320620,Kab. Tasikmalaya
Karangjaya,320621,Kab. Tasikmalaya
Manonjaya,320622,Kab. Tasikmalaya
Gunungtanjung,320623,Kab. Tasikmalaya
Singaparna,320624,Kab. Tasikmalaya
Mangunreja,320625,Kab. Tasikmalaya
Sukarame,320626,Kab. Tasikmalaya
Cigalontang,320627,Kab. Tasikmalaya
Leuwisari,320628,Kab. Tasikmalaya
Padakembang,320629,Kab. Tasikmalaya
Sariwangi,320630,Kab. Tasikmalaya
Sukaratu,320631,Kab. Tasikmalaya
Cisayong,320632,Kab. Tasikmalaya
Sukahening,320633,Kab. Tasikmalaya
Rajapolah,320634,Kab. Tasikmalaya
Jamanis,320635,Kab. Tasikmalaya
Ciawi,320636,Kab. Tasikmalaya
Kadipaten,320637,Kab. Tasikmalaya
Pagerageung,320638,Kab. Tasikmalaya
Sukaresik,320639,Kab. Tasikmalaya
Ciamis,320701,Kab. Ciamis
Cikoneng,320702,Kab. Ciamis
Cijeungjing,320703,Kab. Ciamis
Sadananya,320704,Kab. Ciamis
Cidolog,320705,Kab. Ciamis
Cihaurbeuti,320706,Kab. Ciamis
Panumbangan,320707,Kab. Ciamis
Panjalu,320708,Kab. Ciamis
Kawali,320709,Kab. Ciamis
Panawangan,320710,Kab. Ciamis
Cipaku,320711,Kab. Ciamis
Jatinagara,320712,Kab. Ciamis
Rajadesa,320713,Kab. Ciamis
Sukadana,320714,Kab. Ciamis
Rancah,320715,Kab. Ciamis
Tambaksari,320716,Kab. Ciamis
Lakbok,320717,Kab. Ciamis
Banjarsari,320718,Kab. Ciamis
Pamarican,320719,Kab. Ciamis
Cimaragas,320729,Kab. Ciamis
Cisaga,320730,Kab. Ciamis
Sindangkasih,320731,Kab. Ciamis
Baregbeg,320732,Kab. Ciamis
Sukamantri,320733,Kab. Ciamis
Lumbung,320734,Kab. Ciamis
Purwadadi,320735,Kab. Ciamis
Banjaranyar,320737,Kab. Ciamis
Kadugede,320801,Kab. Kuningan
Ciniru,320802,Kab. Kuningan
Subang,320803,Kab. Kuningan
Ciwaru,320804,Kab. Kuningan
Cibingbin,320805,Kab. Kuningan
Luragung,320806,Kab. Kuningan
Lebakwangi,320807,Kab. Kuningan
Garawangi,320808,Kab. Kuningan
Kuningan,320809,Kab. Kuningan
Ciawigebang,320810,Kab. Kuningan
Cidahu,320811,Kab. Kuningan
Jalaksana,320812,Kab. Kuningan
Cilimus,320813,Kab. Kuningan
Mandirancan,320814,Kab. Kuningan
Selajambe,320815,Kab. Kuningan
Kramatmulya,320816,Kab. Kuningan
Darma,320817,Kab. Kuningan
Cigugur,320818,Kab. Kuningan
Pasawahan,320819,Kab. Kuningan
Nusaherang,320820,Kab. Kuningan
Cipicung,320821,Kab. Kuningan
Pancalang,320822,Kab. Kuningan
Japara,320823,Kab. Kuningan
Cimahi,320824,Kab. Kuningan
Cilebak,320825,Kab. Kuningan
Hantara,320826,Kab. Kuningan
Kalimanggis,320827,Kab. Kuningan
Cibeureum,320828,Kab. Kuningan
Karang Kancana,320829,Kab. Kuningan
Maleber,320830,Kab. Kuningan
Sindang Agung,320831,Kab. Kuningan
Cigandamekar,320832,Kab. Kuningan
Waled,320901,Kab. Cirebon
Ciledug,320902,Kab. Cirebon
Losari,320903,Kab. Cirebon
Pabedilan,320904,Kab. Cirebon
Babakan,320905,Kab. Cirebon
Karangsembung,320906,Kab. Cirebon
Lemahabang,320907,Kab. Cirebon
Susukan Lebak,320908,Kab. Cirebon
Sedong,320909,Kab. Cirebon
Astanajapura,320910,Kab. Cirebon
Pangenan,320911,Kab. Cirebon
Mundu,320912,Kab. Cirebon
Beber,320913,Kab. Cirebon
Talun,320914,Kab. Cirebon
Sumber,320915,Kab. Cirebon
Dukupuntang,320916,Kab. Cirebon
Palimanan,320917,Kab. Cirebon
Plumbon,320918,Kab. Cirebon
Weru,320919,Kab. Cirebon
Kedawung,320920,Kab. Cirebon
Gunung Jati,320921,Kab. Cirebon
Kapetakan,320922,Kab. Cirebon
Klangenan,320923,Kab. Cirebon
Arjawinangun,320924,Kab. Cirebon
Panguragan,320925,Kab. Cirebon
Ciwaringin,320926,Kab. Cirebon
Susukan,320927,Kab. Cirebon
Gegesik,320928,Kab. Cirebon
Kaliwedi,320929,Kab. Cirebon
Gebang,320930,Kab. Cirebon
Depok,320931,Kab. Cirebon
Pasaleman,320932,Kab. Cirebon
Pabuaran,320933,Kab. Cirebon
Karangwareng,320934,Kab. Cirebon
Tengah Tani,320935,Kab. Cirebon
Plered,320936,Kab. Cirebon
Gempol,320937,Kab. Cirebon
Greged,320938,Kab. Cirebon
Suranenggala,320939,Kab. Cirebon
Jamblang,320940,Kab. Cirebon
Lemahsugih,321001,Kab. Majalengka
Bantarujeg,321002,Kab. Majalengka
Cikijing,321003,Kab. Majalengka
Talaga,321004,Kab. Majalengka
Argapura,321005,Kab. Majalengka
Maja,321006,Kab. Majalengka
Majalengka,321007,Kab. Majalengka
Sukahaji,321008,Kab. Majalengka
Rajagaluh,321009,Kab. Majalengka
Leuwimunding,321010,Kab. Majalengka
Jatiwangi,321011,Kab. Majalengka
Dawuan,321012,Kab. Majalengka
Kadipaten,321013,Kab. Majalengka
Kertajati,321014,Kab. Majalengka
Jatitujuh,321015,Kab. Majalengka
Ligung,321016,Kab. Majalengka
Sumberjaya,321017,Kab. Majalengka
Panyingkiran,321018,Kab. Majalengka
Palasah,321019,Kab. Majalengka
Cigasong,321020,Kab. Majalengka
Sindangwangi,321021,Kab. Majalengka
Banjaran,321022,Kab. Majalengka
Cingambul,321023,Kab. Majalengka
Kasokandel,321024,Kab. Majalengka
Sindang,321025,Kab. Majalengka
Malausma,321026,Kab. Majalengka
Wado,321101,Kab. Sumedang
Jatinunggal,321102,Kab. Sumedang
Darmaraja,321103,Kab. Sumedang
Cibugel,321104,Kab. Sumedang
Cisitu,321105,Kab. Sumedang
Situraja,321106,Kab. Sumedang
Conggeang,321107,Kab. Sumedang
Paseh,321108,Kab. Sumedang
Surian,321109,Kab. Sumedang
Buahdua,321110,Kab. Sumedang
Tanjungsari,321111,Kab. Sumedang
Sukasari,321112,Kab. Sumedang
Pamulihan,321113,Kab. Sumedang
Cimanggung,321114,Kab. Sumedang
Jatinangor,321115,Kab. Sumedang
Rancakalong,321116,Kab. Sumedang
Sumedang Selatan,321117,Kab. Sumedang
Sumedang Utara,321118,Kab. Sumedang
Ganeas,321119,Kab. Sumedang
Tanjungkerta,321120,Kab. Sumedang
Tanjungmedar,321121,Kab. Sumedang
Cimalaka,321122,Kab. Sumedang
Cisarua,321123,Kab. Sumedang
Tomo,321124,Kab. Sumedang
Ujungjaya,321125,Kab. Sumedang
Jatigede,321126,Kab. Sumedang
Haurgeulis,321201,Kab. Indramayu
Kroya,321202,Kab. Indramayu
Gabuswetan,321203,Kab. Indramayu
Cikedung,321204,Kab. Indramayu
Lelea,321205,Kab. Indramayu
Bangodua,321206,Kab. Indramayu
Widasari,321207,Kab. Indramayu
Kertasemaya,321208,Kab. Indramayu
Krangkeng,321209,Kab. Indramayu
Karangampel,321210,Kab. Indramayu
Juntinyuat,321211,Kab. Indramayu
Sliyeg,321212,Kab. Indramayu
Jatibarang,321213,Kab. Indramayu
Balongan,321214,Kab. Indramayu
Indramayu,321215,Kab. Indramayu
Sindang,321216,Kab. Indramayu
Cantigi,321217,Kab. Indramayu
Lohbener,321218,Kab. Indramayu
Arahan,321219,Kab. Indramayu
Losarang,321220,Kab. Indramayu
Kandanghaur,321221,Kab. Indramayu
Bongas,321222,Kab. Indramayu
Anjatan,321223,Kab. Indramayu
Sukra,321224,Kab. Indramayu
Gantar,321225,Kab. Indramayu
Trisi,321226,Kab. Indramayu
Sukagumiwang,321227,Kab. Indramayu
Kedokan Bunder,321228,Kab. Indramayu
Pasekan,321229,Kab. Indramayu
Tukdana,321230,Kab. Indramayu
Patrol,321231,Kab. Indramayu
Sagalaherang,321301,Kab. Subang
Cisalak,321302,Kab. Subang
Subang,321303,Kab. Subang
Kalijati,321304,Kab. Subang
Pabuaran,321305,Kab. Subang
Purwadadi,321306,Kab. Subang
Pagaden,321307,Kab. Subang
Binong,321308,Kab. Subang
Ciasem,321309,Kab. Subang
Pusakanagara,321310,Kab. Subang
Pamanukan,321311,Kab. Subang
Jalancagak,321312,Kab. Subang
Blanakan,321313,Kab. Subang
Tanjungsiang,321314,Kab. Subang
Compreng,321315,Kab. Subang
Patokbeusi,321316,Kab. Subang
Cibogo,321317,Kab. Subang
Cipunagara,321318,Kab. Subang
Cijambe,321319,Kab. Subang
Cipeundeuy,321320,Kab. Subang
Legonkulon,321321,Kab. Subang
Cikaum,321322,Kab. Subang
Serangpanjang,321323,Kab. Subang
Sukasari,321324,Kab. Subang
Tambakdahan,321325,Kab. Subang
Kasomalang,321326,Kab. Subang
Dawuan,321327,Kab. Subang
Pagaden Barat,321328,Kab. Subang
Ciater,321329,Kab. Subang
Pusakajaya,321330,Kab. Subang
Purwakarta,321401,Kab. Purwakarta
Campaka,321402,Kab. Purwakarta
Jatiluhur,321403,Kab. Purwakarta
Plered,321404,Kab. Purwakarta
Sukatani,321405,Kab. Purwakarta
Darangdan,321406,Kab. Purwakarta
Maniis,321407,Kab. Purwakarta
Tegalwaru,321408,Kab. Purwakarta
Wanayasa,321409,Kab. Purwakarta
Pasawahan,321410,Kab. Purwakarta
Bojong,321411,Kab. Purwakarta
Babakancikao,321412,Kab. Purwakarta
Bungursari,321413,Kab. Purwakarta
Cibatu,321414,Kab. Purwakarta
Sukasari,321415,Kab. Purwakarta
Pondoksalam,321416,Kab. Purwakarta
Kiarapedes,321417,Kab. Purwakarta
Karawang Barat,321501,Kab. Karawang
Pangkalan,321502,Kab. Karawang
Telukjambe Timur,321503,Kab. Karawang
Ciampel,321504,Kab. Karawang
Klari,321505,Kab. Karawang
Rengasdengklok,321506,Kab. Karawang
Kutawaluya,321507,Kab. Karawang
Batujaya,321508,Kab. Karawang
Tirtajaya,321509,Kab. Karawang
Pedes,321510,Kab. Karawang
Cibuaya,321511,Kab. Karawang
Pakisjaya,321512,Kab. Karawang
Cikampek,321513,Kab. Karawang
Jatisari,321514,Kab. Karawang
Cilamaya Wetan,321515,Kab. Karawang
Tirtamulya,321516,Kab. Karawang
Telagasari,321517,Kab. Karawang
Rawamerta,321518,Kab. Karawang
Lemahabang,321519,Kab. Karawang
Tempuran,321520,Kab. Karawang
Majalaya,321521,Kab. Karawang
Jayakerta,321522,Kab. Karawang
Cilamaya Kulon,321523,Kab. Karawang
Banyusari,321524,Kab. Karawang
Kota Baru,321525,Kab. Karawang
Karawang Timur,321526,Kab. Karawang
Telukjambe Barat,321527,Kab. Karawang
Tegalwaru,321528,Kab. Karawang
Purwasari,321529,Kab. Karawang
Cilebar,321530,Kab. Karawang
Tarumajaya,321601,Kab. Bekasi
Babelan,321602,Kab. Bekasi
Sukawangi,321603,Kab. Bekasi
Tambelang,321604,Kab. Bekasi
Tambun Utara,321605,Kab. Bekasi
Tambun Selatan,321606,Kab. Bekasi
Cibitung,321607,Kab. Bekasi
Cikarang Barat,321608,Kab. Bekasi
Cikarang Utara,321609,Kab. Bekasi
Karang Bahagia,321610,Kab. Bekasi
Cikarang Timur,321611,Kab. Bekasi
Kedung Waringin,321612,Kab. Bekasi
Pebayuran,321613,Kab. Bekasi
Sukakarya,321614,Kab. Bekasi
Sukatani,321615,Kab. Bekasi
Cabangbungin,321616,Kab. Bekasi
Muaragembong,321617,Kab. Bekasi
Setu,321618,Kab. Bekasi
Cikarang Selatan,321619,Kab. Bekasi
Cikarang Pusat,321620,Kab. Bekasi
Serang Baru,321621,Kab. Bekasi
Cibarusah,321622,Kab. Bekasi
Bojongmangu,321623,Kab. Bekasi
Lembang,321701,Kab. Bandung Barat
Parongpong,321702,Kab. Bandung Barat
Cisarua,321703,Kab. Bandung Barat
Cikalongwetan,321704,Kab. Bandung Barat
Cipeundeuy,321705,Kab. Bandung Barat
Ngamprah,321706,Kab. Bandung Barat
Cipatat,321707,Kab. Bandung Barat
Padalarang,321708,Kab. Bandung Barat
Batujajar,321709,Kab. Bandung Barat
Cihampelas,321710,Kab. Bandung Barat
Cililin,321711,Kab. Bandung Barat
Cipongkor,321712,Kab. Bandung Barat
Rongga,321713,Kab. Bandung Barat
Sindangkerta,321714,Kab. Bandung Barat
Gununghalu,321715,Kab. Bandung Barat
Saguling,321716,Kab. Bandung Barat
Parigi,321801,Kab. Pangandaran
Cijulang,321802,Kab. Pangandaran
Cimerak,321803,Kab. Pangandaran
Cigugur,321804,Kab. Pangandaran
Langkaplancar,321805,Kab. Pangandaran
Mangunjaya,321806,Kab. Pangandaran
Padaherang,321807,Kab. Pangandaran
Kalipucang,321808,Kab. Pangandaran
Pangandaran,321809,Kab. Pangandaran
Sidamulih,321810,Kab. Pangandaran
Bogor Selatan,327101,Kota Bogor
Bogor Timur,327102,Kota Bogor
Bogor Tengah,327103,Kota Bogor
Bogor Barat,327104,Kota Bogor
Bogor Utara,327105,Kota Bogor
Tanah Sareal,327106,Kota Bogor
Gunung Puyuh,327201,Kota Sukabumi
Cikole,327202,Kota Sukabumi
Citamiang,327203,Kota Sukabumi
Warudoyong,327204,Kota Sukabumi
Baros,327205,Kota Sukabumi
Lembursitu,327206,Kota Sukabumi
Cibeureum,327207,Kota Sukabumi
Sukasari,327301,Kota Bandung
Coblong,327302,Kota Bandung
Babakan Ciparay,327303,Kota Bandung
Bojongloa Kaler,327304,Kota Bandung
Andir,327305,Kota Bandung
Cicendo,327306,Kota Bandung
Sukajadi,327307,Kota Bandung
Cidadap,327308,Kota Bandung
Bandung Wetan,327309,Kota Bandung
Astana Anyar,327310,Kota Bandung
Regol,327311,Kota Bandung
Batununggal,327312,Kota Bandung
Lengkong,327313,Kota Bandung
Cibeunying Kidul,327314,Kota Bandung
Bandung Kulon,327315,Kota Bandung
Kiaracondong,327316,Kota Bandung
Bojongloa Kidul,327317,Kota Bandung
Cibeunying Kaler,327318,Kota Bandung
Sumur Bandung,327319,Kota Bandung
Antapani,327320,Kota Bandung
Bandung Kidul,327321,Kota Bandung
Buahbatu,327322,Kota Bandung
Rancasari,327323,Kota Bandung
Arcamanik,327324,Kota Bandung
Cibiru,327325,Kota Bandung
Ujungberung,327326,Kota Bandung
Gedebage,327327,Kota Bandung
Panyileukan,327328,Kota Bandung
Cinambo,327329,Kota Bandung
Mandalajati,327330,Kota Bandung
Kejaksan,327401,Kota Cirebon
Lemahwungkuk,327402,Kota Cirebon
Harjamukti,327403,Kota Cirebon
Pekalipan,327404,Kota Cirebon
Kesambi,327405,Kota Cirebon
Bekasi Timur,327501,Kota Bekasi
Bekasi Barat,327502,Kota Bekasi
Bekasi Utara,327503,Kota Bekasi
Bekasi Selatan,327504,Kota Bekasi
Rawalumbu,327505,Kota Bekasi
Medansatria,327506,Kota Bekasi
Bantargebang,327507,Kota Bekasi
Pondokgede,327508,Kota Bekasi
Jatiasih,327509,Kota Bekasi
Jatisampurna,327510,Kota Bekasi
Mustikajaya,327511,Kota Bekasi
Pondokmelati,327512,Kota Bekasi
Pancoran Mas,327601,Kota Depok
Cimanggis,327602,Kota Depok
Sawangan,327603,Kota Depok
Limo,327604,Kota Depok
Sukmajaya,327605,Kota Depok
Beji,327606,Kota Depok
Cipayung,327607,Kota Depok
Cilodong,327608,Kota Depok
Cinere,327609,Kota Depok
Tapos,327610,Kota Depok
Bojongsari,327611,Kota Depok
Cimahi Selatan,327701,Kota Cimahi
Cimahi Tengah,327702,Kota Cimahi
Cimahi Utara,327703,Kota Cimahi
Cihideung,327801,Kota Tasikmalaya
Cipedes,327802,Kota Tasikmalaya
Tawang,327803,Kota Tasikmalaya
Indihiang,327804,Kota Tasikmalaya
Kawalu,327805,Kota Tasikmalaya
Cibeureum,327806,Kota Tasikmalaya
Tamansari,327807,Kota Tasikmalaya
Mangkubumi,327808,Kota Tasikmalaya
Bungursari,327809,Kota Tasikmalaya
Purbaratu,327810,Kota Tasikmalaya
Banjar,327901,Kota Banjar
Pataruman,327902,Kota Banjar
Purwaharja,327903,Kota Banjar
Langensari,327904,Kota Banjar
Kedungreja,330101,Kab. Cilacap
Kesugihan,330102,Kab. Cilacap
Adipala,330103,Kab. Cilacap
Binangun,330104,Kab. Cilacap
Nusawungu,330105,Kab. Cilacap
Kroya,330106,Kab. Cilacap
Maos,330107,Kab. Cilacap
Jeruklegi,330108,Kab. Cilacap
Kawunganten,330109,Kab. Cilacap
Gandrungmangu,330110,Kab. Cilacap
Sidareja,330111,Kab. Cilacap
Karangpucung,330112,Kab. Cilacap
Cimanggu,330113,Kab. Cilacap
Majenang,330114,Kab. Cilacap
Wanareja,330115,Kab. Cilacap
Dayeuhluhur,330116,Kab. Cilacap
Sampang,330117,Kab. Cilacap
Cipari,330118,Kab. Cilacap
Patimuan,330119,Kab. Cilacap
Bantarsari,330120,Kab. Cilacap
Cilacap Selatan,330121,Kab. Cilacap
Cilacap Tengah,330122,Kab. Cilacap
Cilacap Utara,330123,Kab. Cilacap
Kampung Laut,330124,Kab. Cilacap
Lumbir,330201,Kab. Banyumas
Wangon,330202,Kab. Banyumas
Jatilawang,330203,Kab. Banyumas
Rawalo,330204,Kab. Banyumas
Kebasen,330205,Kab. Banyumas
Kemranjen,330206,Kab. Banyumas
Sumpiuh,330207,Kab. Banyumas
Tambak,330208,Kab. Banyumas
Somagede,330209,Kab. Banyumas
Kalibagor,330210,Kab. Banyumas
Banyumas,330211,Kab. Banyumas
Patikraja,330212,Kab. Banyumas
Purwojati,330213,Kab. Banyumas
Ajibarang,330214,Kab. Banyumas
Gumelar,330215,Kab. Banyumas
Pekuncen,330216,Kab. Banyumas
Cilongok,330217,Kab. Banyumas
Karanglewas,330218,Kab. Banyumas
Sokaraja,330219,Kab. Banyumas
Kembaran,330220,Kab. Banyumas
Sumbang,330221,Kab. Banyumas
Baturraden,330222,Kab. Banyumas
Kedungbanteng,330223,Kab. Banyumas
Purwokerto Selatan,330224,Kab. Banyumas
Purwokerto Barat,330225,Kab. Banyumas
Purwokerto Timur,330226,Kab. Banyumas
Purwokerto Utara,330227,Kab. Banyumas
Kemangkon,330301,Kab. Purbalingga
Bukateja,330302,Kab. Purbalingga
